Book Name,Total Tokens,Unique Tokens,Min Colors
AbsalomAbsalom.txt,29,25,3
AbsalomAbsalom.txt,79,55,3
AbsalomAbsalom.txt,61,54,3
AbsalomAbsalom.txt,162,107,3
AbsalomAbsalom.txt,127,84,3
AbsalomAbsalom.txt,49,38,3
AbsalomAbsalom.txt,24,20,3
AbsalomAbsalom.txt,285,150,4
AbsalomAbsalom.txt,33,25,3
AbsalomAbsalom.txt,56,42,3
AbsalomAbsalom.txt,231,140,3
AbsalomAbsalom.txt,10,9,3
AbsalomAbsalom.txt,19,18,2
AbsalomAbsalom.txt,23,18,3
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,80,58,3
AbsalomAbsalom.txt,3,3,2
AbsalomAbsalom.txt,3,3,2
AbsalomAbsalom.txt,326,173,4
AbsalomAbsalom.txt,212,140,3
AbsalomAbsalom.txt,3,3,2
AbsalomAbsalom.txt,154,96,4
AbsalomAbsalom.txt,3,3,2
AbsalomAbsalom.txt,21,19,3
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,135,87,3
AbsalomAbsalom.txt,20,16,3
AbsalomAbsalom.txt,29,24,3
AbsalomAbsalom.txt,24,21,3
AbsalomAbsalom.txt,118,75,3
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,18,16,2
AbsalomAbsalom.txt,422,218,4
AbsalomAbsalom.txt,42,38,3
AbsalomAbsalom.txt,15,13,2
AbsalomAbsalom.txt,4,4,2
AbsalomAbsalom.txt,72,57,3
AbsalomAbsalom.txt,10,10,2
AbsalomAbsalom.txt,41,32,3
AbsalomAbsalom.txt,4,4,2
AbsalomAbsalom.txt,45,40,3
AbsalomAbsalom.txt,28,22,3
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,18,16,3
AbsalomAbsalom.txt,21,20,3
AbsalomAbsalom.txt,33,29,3
AbsalomAbsalom.txt,165,99,3
AbsalomAbsalom.txt,58,43,3
AbsalomAbsalom.txt,86,59,3
AbsalomAbsalom.txt,11,11,2
AbsalomAbsalom.txt,16,13,3
AbsalomAbsalom.txt,171,107,3
AbsalomAbsalom.txt,5,5,2
AbsalomAbsalom.txt,47,37,3
AbsalomAbsalom.txt,129,81,4
AbsalomAbsalom.txt,5,5,2
AbsalomAbsalom.txt,43,32,3
AbsalomAbsalom.txt,28,26,3
AbsalomAbsalom.txt,48,36,3
AbsalomAbsalom.txt,3,3,2
AbsalomAbsalom.txt,3,3,2
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,187,115,3
AbsalomAbsalom.txt,17,17,2
AbsalomAbsalom.txt,3,3,2
AbsalomAbsalom.txt,19,13,3
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,52,41,3
AbsalomAbsalom.txt,35,25,3
AbsalomAbsalom.txt,12,11,2
AbsalomAbsalom.txt,30,25,3
AbsalomAbsalom.txt,3,3,2
AbsalomAbsalom.txt,4,4,2
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,9,8,2
AbsalomAbsalom.txt,11,10,3
AbsalomAbsalom.txt,105,74,3
AbsalomAbsalom.txt,65,42,3
AbsalomAbsalom.txt,75,53,3
AbsalomAbsalom.txt,11,9,3
AbsalomAbsalom.txt,9,9,2
AbsalomAbsalom.txt,20,19,3
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,14,13,2
AbsalomAbsalom.txt,168,92,4
AbsalomAbsalom.txt,99,63,3
AbsalomAbsalom.txt,93,68,3
AbsalomAbsalom.txt,32,24,3
AbsalomAbsalom.txt,102,65,3
AbsalomAbsalom.txt,18,17,3
AbsalomAbsalom.txt,16,12,2
AbsalomAbsalom.txt,18,16,3
AbsalomAbsalom.txt,24,19,3
AbsalomAbsalom.txt,12,12,2
AbsalomAbsalom.txt,25,21,3
AbsalomAbsalom.txt,4,4,2
AbsalomAbsalom.txt,21,21,2
AbsalomAbsalom.txt,30,27,3
AbsalomAbsalom.txt,92,66,3
AbsalomAbsalom.txt,119,77,3
AbsalomAbsalom.txt,79,63,3
AbsalomAbsalom.txt,35,31,3
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,61,47,3
AbsalomAbsalom.txt,35,28,3
AbsalomAbsalom.txt,53,42,3
AbsalomAbsalom.txt,150,88,3
AbsalomAbsalom.txt,332,180,4
AbsalomAbsalom.txt,197,118,4
AbsalomAbsalom.txt,13,13,2
AbsalomAbsalom.txt,20,17,3
AbsalomAbsalom.txt,174,106,4
AbsalomAbsalom.txt,5,5,2
AbsalomAbsalom.txt,268,149,4
AbsalomAbsalom.txt,65,46,3
AbsalomAbsalom.txt,160,97,4
AbsalomAbsalom.txt,26,17,3
AbsalomAbsalom.txt,125,96,3
AbsalomAbsalom.txt,202,119,3
AbsalomAbsalom.txt,21,17,3
AbsalomAbsalom.txt,4,4,2
AbsalomAbsalom.txt,13,9,3
AbsalomAbsalom.txt,10,9,2
AbsalomAbsalom.txt,239,107,4
AbsalomAbsalom.txt,169,91,3
AbsalomAbsalom.txt,2,2,2
AbsalomAbsalom.txt,3,3,2
AbsalomAbsalom.txt,25,22,3
AbsalomAbsalom.txt,2,2,2
AbsalomAbsalom.txt,5,5,2
AbsalomAbsalom.txt,43,36,3
AbsalomAbsalom.txt,2,2,2
AbsalomAbsalom.txt,3,3,2
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,8,8,2
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,24,19,2
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,2,2,2
AbsalomAbsalom.txt,52,36,3
AbsalomAbsalom.txt,75,61,3
AbsalomAbsalom.txt,124,84,3
AbsalomAbsalom.txt,196,119,4
AbsalomAbsalom.txt,94,67,3
AbsalomAbsalom.txt,2,2,2
AbsalomAbsalom.txt,3,3,2
AbsalomAbsalom.txt,9,9,2
AbsalomAbsalom.txt,52,43,3
AbsalomAbsalom.txt,113,81,3
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,189,116,4
AbsalomAbsalom.txt,3,3,2
AbsalomAbsalom.txt,45,35,3
AbsalomAbsalom.txt,4,4,2
AbsalomAbsalom.txt,58,46,3
AbsalomAbsalom.txt,8,8,2
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,24,19,3
AbsalomAbsalom.txt,25,23,3
AbsalomAbsalom.txt,18,17,3
AbsalomAbsalom.txt,25,19,3
AbsalomAbsalom.txt,9,9,2
AbsalomAbsalom.txt,32,24,3
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,19,17,3
AbsalomAbsalom.txt,9,9,2
AbsalomAbsalom.txt,13,13,2
AbsalomAbsalom.txt,105,71,4
AbsalomAbsalom.txt,14,12,2
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,118,80,3
AbsalomAbsalom.txt,13,11,3
AbsalomAbsalom.txt,15,15,2
AbsalomAbsalom.txt,133,85,4
AbsalomAbsalom.txt,68,44,4
AbsalomAbsalom.txt,14,13,2
AbsalomAbsalom.txt,114,77,3
AbsalomAbsalom.txt,129,85,3
AbsalomAbsalom.txt,171,111,4
AbsalomAbsalom.txt,8,8,2
AbsalomAbsalom.txt,9,9,2
AbsalomAbsalom.txt,58,48,3
AbsalomAbsalom.txt,587,279,4
AbsalomAbsalom.txt,224,141,3
AbsalomAbsalom.txt,161,107,3
AbsalomAbsalom.txt,2,2,2
AbsalomAbsalom.txt,5,5,2
AbsalomAbsalom.txt,30,24,3
AbsalomAbsalom.txt,9,9,2
AbsalomAbsalom.txt,426,227,5
AbsalomAbsalom.txt,55,44,3
AbsalomAbsalom.txt,623,280,5
AbsalomAbsalom.txt,19,16,3
AbsalomAbsalom.txt,42,32,3
AbsalomAbsalom.txt,24,22,3
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,86,60,3
AbsalomAbsalom.txt,17,17,2
AbsalomAbsalom.txt,82,58,4
AbsalomAbsalom.txt,5,5,2
AbsalomAbsalom.txt,52,44,3
AbsalomAbsalom.txt,85,62,3
AbsalomAbsalom.txt,22,18,3
AbsalomAbsalom.txt,101,64,3
AbsalomAbsalom.txt,54,42,3
AbsalomAbsalom.txt,68,48,3
AbsalomAbsalom.txt,26,23,3
AbsalomAbsalom.txt,4,4,2
AbsalomAbsalom.txt,83,53,4
AbsalomAbsalom.txt,5,5,2
AbsalomAbsalom.txt,36,29,3
AbsalomAbsalom.txt,97,64,3
AbsalomAbsalom.txt,14,11,2
AbsalomAbsalom.txt,14,13,3
AbsalomAbsalom.txt,102,72,3
AbsalomAbsalom.txt,16,14,3
AbsalomAbsalom.txt,107,67,3
AbsalomAbsalom.txt,10,9,2
AbsalomAbsalom.txt,262,128,4
AbsalomAbsalom.txt,77,54,3
AbsalomAbsalom.txt,36,27,3
AbsalomAbsalom.txt,29,20,3
AbsalomAbsalom.txt,23,20,3
AbsalomAbsalom.txt,18,16,3
AbsalomAbsalom.txt,186,122,3
AbsalomAbsalom.txt,39,30,3
AbsalomAbsalom.txt,81,61,3
AbsalomAbsalom.txt,247,151,3
AbsalomAbsalom.txt,149,93,3
AbsalomAbsalom.txt,42,37,3
AbsalomAbsalom.txt,61,50,3
AbsalomAbsalom.txt,79,53,3
AbsalomAbsalom.txt,46,41,3
AbsalomAbsalom.txt,25,22,3
AbsalomAbsalom.txt,104,75,3
AbsalomAbsalom.txt,408,214,4
AbsalomAbsalom.txt,226,137,3
AbsalomAbsalom.txt,11,8,3
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,62,49,3
AbsalomAbsalom.txt,17,16,3
AbsalomAbsalom.txt,54,47,3
AbsalomAbsalom.txt,189,116,3
AbsalomAbsalom.txt,11,10,3
AbsalomAbsalom.txt,12,10,3
AbsalomAbsalom.txt,56,33,3
AbsalomAbsalom.txt,69,50,3
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,10,10,2
AbsalomAbsalom.txt,17,17,2
AbsalomAbsalom.txt,10,10,2
AbsalomAbsalom.txt,84,61,3
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,103,71,3
AbsalomAbsalom.txt,96,65,4
AbsalomAbsalom.txt,44,33,3
AbsalomAbsalom.txt,96,60,3
AbsalomAbsalom.txt,146,96,3
AbsalomAbsalom.txt,105,71,3
AbsalomAbsalom.txt,287,144,4
AbsalomAbsalom.txt,24,19,3
AbsalomAbsalom.txt,405,208,5
AbsalomAbsalom.txt,64,45,3
AbsalomAbsalom.txt,27,23,3
AbsalomAbsalom.txt,29,26,3
AbsalomAbsalom.txt,10,8,3
AbsalomAbsalom.txt,123,85,3
AbsalomAbsalom.txt,25,25,2
AbsalomAbsalom.txt,20,18,2
AbsalomAbsalom.txt,46,34,4
AbsalomAbsalom.txt,8,8,2
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,389,196,4
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,25,19,3
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,3,3,2
AbsalomAbsalom.txt,87,63,3
AbsalomAbsalom.txt,4,4,2
AbsalomAbsalom.txt,141,92,3
AbsalomAbsalom.txt,26,25,2
AbsalomAbsalom.txt,29,28,2
AbsalomAbsalom.txt,5,5,2
AbsalomAbsalom.txt,139,98,3
AbsalomAbsalom.txt,2,2,2
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,4,4,2
AbsalomAbsalom.txt,5,5,2
AbsalomAbsalom.txt,55,40,3
AbsalomAbsalom.txt,207,125,4
AbsalomAbsalom.txt,50,36,3
AbsalomAbsalom.txt,298,142,4
AbsalomAbsalom.txt,8,8,2
AbsalomAbsalom.txt,12,12,2
AbsalomAbsalom.txt,2,2,2
AbsalomAbsalom.txt,31,26,3
AbsalomAbsalom.txt,8,7,3
AbsalomAbsalom.txt,79,54,3
AbsalomAbsalom.txt,40,27,3
AbsalomAbsalom.txt,31,27,3
AbsalomAbsalom.txt,135,91,3
AbsalomAbsalom.txt,2,2,2
AbsalomAbsalom.txt,88,61,3
AbsalomAbsalom.txt,4,4,2
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,73,56,3
AbsalomAbsalom.txt,43,37,3
AbsalomAbsalom.txt,84,54,3
AbsalomAbsalom.txt,205,119,4
AbsalomAbsalom.txt,340,195,4
AbsalomAbsalom.txt,200,117,4
AbsalomAbsalom.txt,34,27,3
AbsalomAbsalom.txt,16,14,3
AbsalomAbsalom.txt,12,12,2
AbsalomAbsalom.txt,28,24,3
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,100,70,3
AbsalomAbsalom.txt,4,4,2
AbsalomAbsalom.txt,28,21,3
AbsalomAbsalom.txt,103,72,3
AbsalomAbsalom.txt,151,95,4
AbsalomAbsalom.txt,9,9,2
AbsalomAbsalom.txt,21,21,2
AbsalomAbsalom.txt,56,39,3
AbsalomAbsalom.txt,8,8,2
AbsalomAbsalom.txt,80,58,3
AbsalomAbsalom.txt,9,9,2
AbsalomAbsalom.txt,34,32,3
AbsalomAbsalom.txt,134,88,4
AbsalomAbsalom.txt,77,58,3
AbsalomAbsalom.txt,2,2,2
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,10,9,2
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,5,5,2
AbsalomAbsalom.txt,183,112,3
AbsalomAbsalom.txt,11,9,3
AbsalomAbsalom.txt,8,7,2
AbsalomAbsalom.txt,11,10,3
AbsalomAbsalom.txt,170,106,3
AbsalomAbsalom.txt,3,3,2
AbsalomAbsalom.txt,11,10,3
AbsalomAbsalom.txt,21,19,3
AbsalomAbsalom.txt,22,18,3
AbsalomAbsalom.txt,49,39,3
AbsalomAbsalom.txt,2,2,2
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,96,66,3
AbsalomAbsalom.txt,25,24,3
AbsalomAbsalom.txt,128,82,3
AbsalomAbsalom.txt,37,31,3
AbsalomAbsalom.txt,17,15,3
AbsalomAbsalom.txt,22,17,3
AbsalomAbsalom.txt,10,9,3
AbsalomAbsalom.txt,63,50,3
AbsalomAbsalom.txt,178,107,4
AbsalomAbsalom.txt,52,39,3
AbsalomAbsalom.txt,70,56,3
AbsalomAbsalom.txt,278,157,4
AbsalomAbsalom.txt,198,123,4
AbsalomAbsalom.txt,33,24,3
AbsalomAbsalom.txt,248,137,4
AbsalomAbsalom.txt,25,19,3
AbsalomAbsalom.txt,50,35,3
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,81,57,3
AbsalomAbsalom.txt,155,96,3
AbsalomAbsalom.txt,87,68,3
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,38,32,3
AbsalomAbsalom.txt,70,51,3
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,37,23,3
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,42,36,3
AbsalomAbsalom.txt,126,79,3
AbsalomAbsalom.txt,9,8,2
AbsalomAbsalom.txt,174,113,3
AbsalomAbsalom.txt,2,2,2
AbsalomAbsalom.txt,19,17,3
AbsalomAbsalom.txt,65,48,3
AbsalomAbsalom.txt,114,76,3
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,56,47,3
AbsalomAbsalom.txt,13,13,2
AbsalomAbsalom.txt,34,28,3
AbsalomAbsalom.txt,16,15,2
AbsalomAbsalom.txt,16,16,2
AbsalomAbsalom.txt,11,11,2
AbsalomAbsalom.txt,18,16,3
AbsalomAbsalom.txt,179,106,3
AbsalomAbsalom.txt,9,7,3
AbsalomAbsalom.txt,31,26,3
AbsalomAbsalom.txt,171,108,3
AbsalomAbsalom.txt,4,4,2
AbsalomAbsalom.txt,52,37,3
AbsalomAbsalom.txt,57,43,3
AbsalomAbsalom.txt,78,53,3
AbsalomAbsalom.txt,150,101,3
AbsalomAbsalom.txt,513,245,5
AbsalomAbsalom.txt,68,58,3
AbsalomAbsalom.txt,687,290,5
AbsalomAbsalom.txt,28,22,3
AbsalomAbsalom.txt,102,71,3
AbsalomAbsalom.txt,148,89,4
AbsalomAbsalom.txt,45,33,3
AbsalomAbsalom.txt,168,98,4
AbsalomAbsalom.txt,5,5,2
AbsalomAbsalom.txt,10,10,2
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,52,38,3
AbsalomAbsalom.txt,29,25,3
AbsalomAbsalom.txt,5,5,2
AbsalomAbsalom.txt,10,9,3
AbsalomAbsalom.txt,35,26,3
AbsalomAbsalom.txt,9,9,2
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,138,97,3
AbsalomAbsalom.txt,41,33,3
AbsalomAbsalom.txt,2,2,2
AbsalomAbsalom.txt,259,157,4
AbsalomAbsalom.txt,15,14,3
AbsalomAbsalom.txt,16,16,2
AbsalomAbsalom.txt,5,5,2
AbsalomAbsalom.txt,21,16,2
AbsalomAbsalom.txt,5,5,2
AbsalomAbsalom.txt,8,7,2
AbsalomAbsalom.txt,5,5,2
AbsalomAbsalom.txt,4,4,2
AbsalomAbsalom.txt,44,40,3
AbsalomAbsalom.txt,124,87,3
AbsalomAbsalom.txt,92,63,3
AbsalomAbsalom.txt,54,45,3
AbsalomAbsalom.txt,86,67,3
AbsalomAbsalom.txt,87,59,3
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,6,5,2
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,180,116,3
AbsalomAbsalom.txt,356,195,4
AbsalomAbsalom.txt,200,123,3
AbsalomAbsalom.txt,2,2,2
AbsalomAbsalom.txt,211,101,4
AbsalomAbsalom.txt,296,156,4
AbsalomAbsalom.txt,1201,461,6
AbsalomAbsalom.txt,1457,565,5
AbsalomAbsalom.txt,145,96,3
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,388,198,4
AbsalomAbsalom.txt,38,31,3
AbsalomAbsalom.txt,60,45,3
AbsalomAbsalom.txt,136,93,3
AbsalomAbsalom.txt,118,81,3
AbsalomAbsalom.txt,103,69,3
AbsalomAbsalom.txt,84,55,3
AbsalomAbsalom.txt,138,83,3
AbsalomAbsalom.txt,3,3,2
AbsalomAbsalom.txt,27,22,3
AbsalomAbsalom.txt,8,8,2
AbsalomAbsalom.txt,162,106,3
AbsalomAbsalom.txt,142,90,4
AbsalomAbsalom.txt,87,61,3
AbsalomAbsalom.txt,38,30,3
AbsalomAbsalom.txt,15,15,2
AbsalomAbsalom.txt,130,89,3
AbsalomAbsalom.txt,76,61,3
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,24,19,2
AbsalomAbsalom.txt,34,30,3
AbsalomAbsalom.txt,13,13,2
AbsalomAbsalom.txt,2,2,2
AbsalomAbsalom.txt,64,48,3
AbsalomAbsalom.txt,601,303,4
AbsalomAbsalom.txt,5,5,2
AbsalomAbsalom.txt,50,39,3
AbsalomAbsalom.txt,53,42,3
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,14,12,3
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,38,28,3
AbsalomAbsalom.txt,18,16,3
AbsalomAbsalom.txt,207,126,3
AbsalomAbsalom.txt,118,78,3
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,14,12,3
AbsalomAbsalom.txt,70,50,3
AbsalomAbsalom.txt,191,121,4
AbsalomAbsalom.txt,12,12,2
AbsalomAbsalom.txt,14,12,2
AbsalomAbsalom.txt,29,25,3
AbsalomAbsalom.txt,30,26,3
AbsalomAbsalom.txt,49,37,3
AbsalomAbsalom.txt,32,28,3
AbsalomAbsalom.txt,19,18,3
AbsalomAbsalom.txt,422,236,4
AbsalomAbsalom.txt,105,65,3
AbsalomAbsalom.txt,412,216,4
AbsalomAbsalom.txt,263,143,4
AbsalomAbsalom.txt,140,89,4
AbsalomAbsalom.txt,258,160,4
AbsalomAbsalom.txt,91,59,3
AbsalomAbsalom.txt,572,271,4
AbsalomAbsalom.txt,111,76,3
AbsalomAbsalom.txt,101,69,3
AbsalomAbsalom.txt,161,104,4
AbsalomAbsalom.txt,47,36,3
AbsalomAbsalom.txt,93,71,3
AbsalomAbsalom.txt,81,60,3
AbsalomAbsalom.txt,22,21,3
AbsalomAbsalom.txt,144,82,4
AbsalomAbsalom.txt,76,58,3
AbsalomAbsalom.txt,134,86,3
AbsalomAbsalom.txt,279,156,4
AbsalomAbsalom.txt,88,58,3
AbsalomAbsalom.txt,132,89,3
AbsalomAbsalom.txt,358,181,4
AbsalomAbsalom.txt,91,63,4
AbsalomAbsalom.txt,79,52,3
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,44,33,3
AbsalomAbsalom.txt,107,81,3
AbsalomAbsalom.txt,16,15,3
AbsalomAbsalom.txt,28,23,3
AbsalomAbsalom.txt,81,54,3
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,45,32,3
AbsalomAbsalom.txt,162,98,4
AbsalomAbsalom.txt,5,5,2
AbsalomAbsalom.txt,157,104,4
AbsalomAbsalom.txt,361,180,4
AbsalomAbsalom.txt,206,122,4
AbsalomAbsalom.txt,149,100,3
AbsalomAbsalom.txt,61,45,3
AbsalomAbsalom.txt,37,25,3
AbsalomAbsalom.txt,98,70,3
AbsalomAbsalom.txt,41,34,3
AbsalomAbsalom.txt,4,4,2
AbsalomAbsalom.txt,16,15,3
AbsalomAbsalom.txt,5,5,2
AbsalomAbsalom.txt,14,12,3
AbsalomAbsalom.txt,10,7,3
AbsalomAbsalom.txt,4,4,2
AbsalomAbsalom.txt,39,36,3
AbsalomAbsalom.txt,9,9,2
AbsalomAbsalom.txt,17,16,2
AbsalomAbsalom.txt,81,59,3
AbsalomAbsalom.txt,3,3,2
AbsalomAbsalom.txt,11,8,2
AbsalomAbsalom.txt,21,18,3
AbsalomAbsalom.txt,21,20,3
AbsalomAbsalom.txt,21,16,3
AbsalomAbsalom.txt,5,5,2
AbsalomAbsalom.txt,331,175,4
AbsalomAbsalom.txt,282,161,4
AbsalomAbsalom.txt,72,50,3
AbsalomAbsalom.txt,289,165,4
AbsalomAbsalom.txt,56,48,3
AbsalomAbsalom.txt,5,5,2
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,29,25,3
AbsalomAbsalom.txt,16,15,2
AbsalomAbsalom.txt,24,20,3
AbsalomAbsalom.txt,40,33,3
AbsalomAbsalom.txt,57,44,3
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,8,8,2
AbsalomAbsalom.txt,35,29,3
AbsalomAbsalom.txt,361,181,5
AbsalomAbsalom.txt,104,70,3
AbsalomAbsalom.txt,8,8,2
AbsalomAbsalom.txt,10,10,2
AbsalomAbsalom.txt,175,116,3
AbsalomAbsalom.txt,147,97,3
AbsalomAbsalom.txt,48,36,3
AbsalomAbsalom.txt,55,35,3
AbsalomAbsalom.txt,173,98,4
AbsalomAbsalom.txt,560,253,4
AbsalomAbsalom.txt,12,12,2
AbsalomAbsalom.txt,37,29,3
AbsalomAbsalom.txt,11,10,2
AbsalomAbsalom.txt,49,35,3
AbsalomAbsalom.txt,286,159,4
AbsalomAbsalom.txt,204,112,3
AbsalomAbsalom.txt,43,33,3
AbsalomAbsalom.txt,91,66,3
AbsalomAbsalom.txt,12,11,3
AbsalomAbsalom.txt,13,12,2
AbsalomAbsalom.txt,13,12,2
AbsalomAbsalom.txt,22,21,2
AbsalomAbsalom.txt,84,64,3
AbsalomAbsalom.txt,84,55,3
AbsalomAbsalom.txt,148,98,3
AbsalomAbsalom.txt,103,66,3
AbsalomAbsalom.txt,74,55,3
AbsalomAbsalom.txt,19,19,2
AbsalomAbsalom.txt,56,42,3
AbsalomAbsalom.txt,56,37,3
AbsalomAbsalom.txt,90,60,3
AbsalomAbsalom.txt,38,26,3
AbsalomAbsalom.txt,78,56,3
AbsalomAbsalom.txt,33,25,3
AbsalomAbsalom.txt,32,27,3
AbsalomAbsalom.txt,35,27,3
AbsalomAbsalom.txt,28,22,3
AbsalomAbsalom.txt,30,27,3
AbsalomAbsalom.txt,31,27,3
AbsalomAbsalom.txt,17,16,3
AbsalomAbsalom.txt,139,69,4
AbsalomAbsalom.txt,71,44,3
AbsalomAbsalom.txt,65,30,3
AbsalomAbsalom.txt,295,137,4
AbsalomAbsalom.txt,98,64,3
AbsalomAbsalom.txt,173,103,3
AbsalomAbsalom.txt,230,127,4
AbsalomAbsalom.txt,23,20,3
AbsalomAbsalom.txt,63,47,3
AbsalomAbsalom.txt,48,35,3
AbsalomAbsalom.txt,93,70,3
AbsalomAbsalom.txt,79,47,3
AbsalomAbsalom.txt,136,77,4
AbsalomAbsalom.txt,63,47,3
AbsalomAbsalom.txt,13,12,2
AbsalomAbsalom.txt,19,18,2
AbsalomAbsalom.txt,23,22,3
AbsalomAbsalom.txt,57,42,3
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,53,43,3
AbsalomAbsalom.txt,103,60,4
AbsalomAbsalom.txt,233,136,4
AbsalomAbsalom.txt,264,148,4
AbsalomAbsalom.txt,57,44,3
AbsalomAbsalom.txt,13,13,2
AbsalomAbsalom.txt,89,51,3
AbsalomAbsalom.txt,9,9,2
AbsalomAbsalom.txt,20,18,2
AbsalomAbsalom.txt,118,78,4
AbsalomAbsalom.txt,8,8,2
AbsalomAbsalom.txt,9,9,2
AbsalomAbsalom.txt,126,80,3
AbsalomAbsalom.txt,23,22,3
AbsalomAbsalom.txt,50,39,3
AbsalomAbsalom.txt,16,12,2
AbsalomAbsalom.txt,152,103,3
AbsalomAbsalom.txt,31,27,3
AbsalomAbsalom.txt,114,75,3
AbsalomAbsalom.txt,96,69,3
AbsalomAbsalom.txt,58,40,3
AbsalomAbsalom.txt,81,62,3
AbsalomAbsalom.txt,21,15,3
AbsalomAbsalom.txt,22,19,3
AbsalomAbsalom.txt,134,85,4
AbsalomAbsalom.txt,24,23,2
AbsalomAbsalom.txt,50,36,3
AbsalomAbsalom.txt,209,120,4
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,253,130,4
AbsalomAbsalom.txt,22,20,3
AbsalomAbsalom.txt,98,63,3
AbsalomAbsalom.txt,129,92,3
AbsalomAbsalom.txt,112,74,3
AbsalomAbsalom.txt,49,38,3
AbsalomAbsalom.txt,55,40,3
AbsalomAbsalom.txt,164,95,3
AbsalomAbsalom.txt,32,26,3
AbsalomAbsalom.txt,56,43,3
AbsalomAbsalom.txt,56,40,3
AbsalomAbsalom.txt,60,51,3
AbsalomAbsalom.txt,121,76,3
AbsalomAbsalom.txt,21,20,3
AbsalomAbsalom.txt,8,8,2
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,27,19,3
AbsalomAbsalom.txt,6,6,2
AbsalomAbsalom.txt,60,47,3
AbsalomAbsalom.txt,21,18,3
AbsalomAbsalom.txt,10,10,2
AbsalomAbsalom.txt,31,26,3
AbsalomAbsalom.txt,27,24,3
AbsalomAbsalom.txt,58,51,3
AbsalomAbsalom.txt,25,21,3
AbsalomAbsalom.txt,52,37,3
AbsalomAbsalom.txt,101,71,3
AbsalomAbsalom.txt,76,52,3
AbsalomAbsalom.txt,7,7,2
AbsalomAbsalom.txt,77,45,3
AbsalomAbsalom.txt,23,20,3
AbsalomAbsalom.txt,72,61,3
AbsalomAbsalom.txt,36,30,3
AbsalomAbsalom.txt,22,18,3
AbsalomAbsalom.txt,326,172,4
AbsalomAbsalom.txt,37,27,3
AbsalomAbsalom.txt,31,25,3
AbsalomAbsalom.txt,34,27,3
AbsalomAbsalom.txt,38,32,3
AbsalomAbsalom.txt,22,21,3
AbsalomAbsalom.txt,336,173,4
